(Intercept),BOD5,Domg,FecCol,NH3,pH,Phos,qmax,tss,R^2,adjR^2,df,logLik,AICc,delta,weight
-26.262985433863854,0.5164642075547579,,,-0.4080274222527146,6.44053049129753,-6.620651472371823,,0.06976358449660842,0.2838128113993209,0.2840951027295431,7,-296.1139948510496,607.5938433606358,18.26744287247186,4.19756171082869e-05
9.228384451009989,,1.596899008523778,-0.0033957056419570285,2.216989987103361,,-4.2826701752924805,,0.1437474274162384,0.28366249411593325,0.28394463593470215,7,-296.1234387060886,607.6127310707138,18.28633058254991,4.15810714136539e-05
-45.075298027798354,0.6182161928748889,0.3634657334221089,-0.002795867848895271,2.639680646208682,7.503558737394892,,9.84133348803117e-5,,0.3017206662577475,0.30202076944129824,8,-294.974488872886,607.7267555235499,18.400355035385928,3.92767532383046e-05
8.329423993779399,0.08739488969911194,1.3264202384603454,-0.0027495522621997105,,,,,0.1597679672513442,0.2636048177329945,0.2638670094018058,6,-297.36613504642696,607.744318285625,18.417917797461087,3.89333590464892e-05
-43.560680240736986,0.745285232043868,,,-0.6989765532486575,7.648919912785483,,9.207068045616921e-5,,0.2630795900988786,0.2633412593557284,6,-297.3982194751293,607.8084871430297,18.482086654865725,3.77040310621778e-05
21.81107883938475,,,-0.0035049813226998338,,,-4.029319536785829,,0.16572110108651195,0.24362057506374557,0.243862889622645,5,-298.5710653088364,607.8564163319585,18.53001584379456,3.68112100238068e-05
-23.724800761773395,,,,0.3435753162429747,6.902695793012282,-10.08310260565527,,,0.24271065341708054,0.24295206293229724,5,-298.62516760625124,607.9646209267881,18.638220438624217,3.48725547010683e-05
17.822358015463266,0.3122729110270127,,-0.0037717801737252457,,,,,0.1822004815539801,0.24049856695152483,0.24073777623896517,5,-298.75642362766314,608.227132969612,18.900732481448017,3.05829939185211e-05
-29.75978821658336,0.5063745012017795,,,-0.41390070957191893,6.184932773503597,,,0.11425490422729963,0.2594732002749677,0.25973128247535,6,-297.61790632869446,608.24786085016,18.921460361996083,3.02676704155605e-05
17.92361613739901,,,-0.0043889900379743925,1.7663892564749104,,,,0.20435364430583614,0.23983001533859527,0.2400685596584353,5,-298.7960174821926,608.3063206786709,18.97992019050696,2.9395754102809e-05
-25.495597630643193,0.43933116876603245,0.9244367599208669,,0.024984515798660418,5.899699822526902,-9.03794800920836,,,0.27779868369440175,0.27807499313782474,7,-296.4903011450806,608.3464559486978,19.020055460533854,2.88117304247492e-05
-0.05856700153366402,-0.3271713156911844,2.224339490241485,,,,-3.749017291827535,7.998497649739472e-5,0.1261380478113609,0.27709722291870587,0.27737283466178725,7,-296.5339875999594,608.4338288584554,19.107428370291473,2.75801457161735e-05
-29.90477222244858,0.9076020122493835,,-0.0020933287794208124,,6.626625178936666,,,,0.23853727886213827,0.23877453737568305,5,-298.87247897676326,608.4592436678122,19.132843179648262,2.72318910363233e-05
1.8333725365342963,,2.146561294339605,,,,,,0.13284548896557907,0.21898335266400504,0.21920116207724205,4,-300.01346515477485,608.4975185448438,19.171118056679916,2.67156974615443e-05
6.275825942194312,,2.1958748103050088,,,,-5.847950540087955,,0.09434391708790127,0.23808344021373307,0.2383202473215956,5,-298.89929139313017,608.512868500546,19.18646801238208,2.65114399139806e-05
-41.231621714087,,1.4131855180146387,,1.1526373603177438,6.138714228393199,,9.40895977140418e-5,,0.2569108603356077,0.2571663939324002,6,-297.77334468555756,608.5587375638862,19.232337075722285,2.59103318693713e-05
11.42568330026631,0.055547791138489455,1.440153514069914,-0.0025366251323845836,,,-4.757819773872268,,0.12703981600382136,0.27598904525663115,0.2762635547628374,7,-296.6029177696678,608.5716891978722,19.245288709708234,2.57430834216081e-05
5.09404253291418,-0.1922426067964867,1.6984967260395316,-0.0037304229545488047,3.1176106414228486,,,,0.1819162745724741,0.2752161242899158,0.2754898650186776,7,-296.65093208621676,608.6677178309701,19.341317342806178,2.45362513157314e-05
2.3839125266200942,,1.905306749580249,,-1.1142960551082075,,-3.8577294421272317,7.565625963510741e-5,0.11457825289035786,0.27413510417084685,0.2744077696746887,7,-296.7179998910737,608.801853440684,19.475452952520072,2.29446286792547e-05
-25.19815367750332,0.24696413572618367,0.9727539004591318,,0.4695654850484713,5.3729887608887434,-6.5970339034078505,,0.07185063948107076,0.2922834664158105,0.2925741829910407,8,-295.57858790398603,608.9349535857499,19.60855309758597,2.14673632211075e-05
9.068501691385505,,2.0603320261679396,-0.0018402321920586281,,,-8.426193399458981,6.289082016749627e-5,,0.2529676483576009,0.2532192598814287,6,-298.01150641161274,609.0350610159966,19.70866052783265,2.04192907081844e-05
-2.966301846694937,-0.30212712742957676,2.129659457224542,,-0.250996979667969,,,8.890589969774342e-5,0.15082400712841,0.26987817429681316,0.27014660569159255,7,-296.9811374421819,609.3281285429003,20.001728054736418,1.76360713559839e-05
-42.484904918251296,,,,0.5485372405837399,7.730656777571713,,1.0168837077919101e-4,,0.23066693847170994,0.23089636883666917,5,-299.335203583433,609.3846928811516,20.05829239298771,1.71442723557223e-05
5.000931398599423,,2.507660563074698,,,,-8.381632218244437,5.766259930396528e-5,,0.2304304972097586,0.23065969240098474,5,-299.3490314333804,609.4123485810464,20.085948092882518,1.690883547453e-05
8.98150709959964,,2.5239675999597058,,,,-9.324403599609358,,,0.21026047068148435,0.2104696039749011,4,-300.5132673904325,609.4971230161591,20.170722527995167,1.62070944744994e-05
21.062577052091616,0.30186085962182135,,-0.003667969334707317,,,-3.9425793964788465,,0.15667410060323983,0.24911903341640584,0.24936681695718418,6,-298.2427454978019,609.4975391883748,20.171138700210918,1.62037223541481e-05
-42.576815589866975,0.5381728462109179,0.7722955718801856,,-0.022160147428640718,6.801649341667589,,9.059073185904794e-5,,0.2684143294902799,0.268681304887722,7,-297.0712690704134,609.5083917993634,20.181991311199454,1.6116034133211e-05
-28.671479690009154,0.2341583226738043,0.9826888621694954,,0.47267642360689643,5.107409086382602,,,0.11620294183065202,0.2681180804924779,0.26838476122907207,7,-297.08948772475753,609.5448291080517,20.21842861988773,1.58250801209575e-05
13.020919252939429,,2.1172886727797504,-0.0016785548243866192,,,-9.443020031554726,,,0.22914944736058185,0.22937736836948966,5,-299.42387758498603,609.5620408842577,20.2356403960938,1.56894755878538e-05
-37.853237407756495,0.7990135141617688,,,,7.591930846180951,,,,0.20878146221542437,0.20898912442913464,4,-300.59746367846026,609.6655155922147,20.339115104050734,1.48983845687885e-05
21.011397972157457,,,-0.004159139130660664,1.4535566025999027,,-3.6542004804384978,,0.17822532017614431,0.24707740840684833,0.24732316126748605,6,-298.3649332415096,609.7419146757903,20.4155141876264,1.43400059068238e-05
8.229127886103667,-0.19046543999017562,1.7602779560001147,-0.003432366793191993,2.7786297632571264,,-4.276914290213243,,0.15008797480260183,0.28508608417316106,0.28536964195031805,8,-296.0339204387467,609.8456186552712,20.519218167107283,1.3615396627305e-05
17.60367617141947,0.22955353180632534,,-0.004255979511288601,1.190851992926339,,,,0.1930642154606791,0.242458000445267,0.24269915866194947,6,-298.6401783648628,610.2924049224966,20.966004434332717,1.0889599111476e-05
-33.993347578209665,0.8496005940494238,,-0.0025664184927503626,1.4878002517932116,7.153103376598019,,,,0.24150425408775023,0.24174446367097732,6,-298.6967977885923,610.4056437699556,21.07924328179172,1.02901661864387e-05
3.5094795600553272,,1.9780763729372277,,-0.9736646604174934,,,,0.1315642639554954,0.22149019116854174,0.22171049398146922,5,-299.8687958169543,610.4518773481942,21.12547686003029,1.00550189804113e-05
1.7132005710587483,-0.20082713335053173,2.2274405111943696,,,,,,0.13829989178106367,0.22138686693157128,0.2216070669741687,5,-299.87476784465406,610.4638214035938,21.137420915429857,9.99514907883259e-06
8.113445187411559,,2.016011322311653,,-1.0422120008074023,,-5.905228760737305,,0.09259538532881151,0.24095384095996164,0.2411935030807495,6,-298.7294408302846,610.4709298533403,21.144529365176368,9.95968712856868e-06
-25.99318419654579,,1.5810466448486902,,,4.783208351538911,,,,0.20152679926970507,0.201727245711713,4,-301.00818745713366,610.4869631495615,21.160562661397535,9.88016300591651e-06
6.183103852782933,-0.2126279614371212,2.2818896741934043,,,,-5.893380497279464,,0.09981972627238593,0.24077656721244656,0.24101605300982692,6,-298.7399492653048,610.4919467233807,21.165546235216766,9.85557439258846e-06
-28.824275994774716,0.8119317024248931,0.3890702022662418,-0.0019102287137856375,,6.116858552262352,,,,0.23990874568225895,0.24014736831038017,6,-298.7913566181553,610.5947614290817,21.268360940917773,9.36172782777518e-06
-33.44015012334086,0.5848568166769548,0.9669236815036157,,,6.115214353626847,,,,0.21865810951119413,0.21887559542486182,5,-300.032200856899,610.7786874280837,21.45228693991976,8.53919610902531e-06
0.5691605911058399,-0.28655051568863316,2.1522470825936706,,-0.3259514396113891,,-3.770616567854298,7.952898175852806e-5,0.12441186355310462,0.2772816470426739,0.27755744222120704,8,-296.52250591163715,610.8227896010521,21.49638911288821,8.35295847465987e-06
7.19528948289181,,2.2728377794292323,,-1.3147835133420687,,-8.358256778864238,5.854039479487013e-5,,0.23500916730695098,0.23524291662265803,6,-299.0804974943294,611.1730431814299,21.84664269326595,7.01106064568701e-06
11.08309773599224,,2.3053469049171667,,-1.2253626618899747,,-9.315993648317361,,,0.21424157232588625,0.21445466537881286,5,-300.28584728556575,611.2859802854172,21.95957979725324,6.62612681220328e-06
8.562128287801364,,2.1130880198845134,-0.0020589424187203464,0.5930546090448902,,-8.442033336961702,6.311624631277403e-5,,0.25358088796235545,0.2538331094382954,7,-297.97455069602904,611.3149550505947,21.98855456243075,6.53082359198121e-06
9.311335104460413,0.08692272191240269,1.994758815266745,-0.0019343392862852665,,,-8.341888706348751,6.227285097032631e-5,,0.2533696917256234,0.2536217031375204,7,-297.98728146111563,611.3404165807679,22.014016092603924,6.44820820535263e-06
13.09273678026154,,,,-2.947539359506035,,,9.094749235012723e-5,0.1680767549948147,0.2133084807939606,0.21352064575752974,5,-300.33925327657795,611.3927922674416,22.066391779277637,6.28153546416665e-06
-32.9244404159478,0.8681451686665187,,,-1.2460776165913645,6.968275650975912,,,,0.21192873523713152,0.21213952785176868,5,-300.4181077765407,611.550501267367,22.224100779203127,5.80523415604748e-06
4.944239416883031,-0.14151001033512883,2.5771718545481046,,,,-8.522589966706757,5.9103920643549284e-5,,0.23165227284356527,0.23188268326065525,6,-299.27753224731606,611.5671126874032,22.240712199239283,5.75721724785418e-06
9.00639229515802,-0.08226738959294827,2.5646152209203446,,,,-9.420049708155986,,,0.21067765613278044,0.21088720437517508,5,-300.48948954351727,611.6932648013202,22.36686431315627,5.40529043589858e-06
-21.394536493759915,,1.3731327622775045,-0.0011701372412428006,,4.4674213714083875,,,,0.21046979256811327,0.21067913406127103,5,-300.5013384783103,611.7169626709062,22.390562182742315,5.34162145171803e-06
20.74657205607813,0.2445405707458457,,-0.0040117871256997025,0.8327437747390183,,-3.7441444453575934,,0.16555571084890328,0.2500553550996858,0.2503040699426565,7,-298.1865970940278,611.7390478465921,22.412647358428217,5.28296060746107e-06
13.341831755074017,0.13674038474764583,2.0132533416025837,-0.0018290962810114132,,,-9.294680400714087,,,0.23015008525269642,0.23037900153521518,6,-299.3654253258617,611.7428988444944,22.41649835633052,5.27279805948001e-06
12.597448275863147,,2.1628530720731796,-0.0018662241354518588,0.5102360420849292,,-9.459783704552484,,,0.22960359781732587,0.2298319705420527,6,-299.3973577971207,611.8067637870125,22.4803632988486,5.10708448992217e-06
-29.58595473425358,,,,,6.890366661509983,,,,0.16711770949575844,0.16728393131035743,3,-302.90677882059015,612.0926274086222,22.76622692045828,4.42688811747911e-06
-22.425432638317346,,,-0.0016522598685254418,,6.053197529354528,,,,0.18613471924691993,0.18631985612371446,4,-301.86739245824606,612.2053731517863,22.878972663622335,4.18423549186722e-06
11.778543609484702,,,,,,,9.09792162606752e-5,0.18149358670025928,0.18553451639711316,0.18571905628866223,4,-301.90056646693733,612.2717211691688,22.945320681004887,4.0477047836866e-06
-30.954177947394157,,1.4151328700881651,-0.0022082270445881826,3.124841524988216,5.601651576838039,,,,0.22447932057739328,0.22470259649542082,6,-299.69568339695985,612.4034149866908,23.077014498526864,3.78976151242744e-06
-33.354760950794876,0.7031050004910574,0.5452481504806228,-0.0024111395114685403,1.8064369577372337,6.551463551980014,,,,0.24406167207804208,0.2443044253692958,7,-298.54481505002843,612.4554837585935,23.129083270429533,3.69237065494619e-06
-29.930324861072002,,1.646414232167744,,0.9020186482050251,5.191484518430957,,,,0.20328062375565314,0.20348281462013684,5,-300.90923748105354,612.5327606763927,23.206360188228814,3.55242421103973e-06
1.7499888560288348,,2.2169008587973917,-0.0018183368693908905,,,,7.904728218245688e-5,,0.20226245166618273,0.2024636298168565,5,-300.96670877368945,612.6477032616646,23.321302773500634,3.35401774520787e-06
2.849673080645136,-0.12315020988267208,2.0865899487069375,,-0.6331853971937398,,,,0.13535701511713058,0.22208744974919703,0.22230834661888463,6,-299.8342593849994,612.68056696277,23.354166474606018,3.29935535887327e-06
7.432089088960273,-0.12832550461404413,2.1291360057671582,,-0.6875163397185532,,-5.91315323011003,,0.0964952300576534,0.2416023179544643,0.2418426250758513,7,-298.6909794839877,612.747812626512,23.421412138348046,3.19026591329706e-06
-2.231192646445275,,2.658116635878822,,,,,7.379651155746e-5,,0.180257025333308,0.180436316025692,4,-302.1912122805165,612.8530127963271,23.52661230816318,3.02679464552643e-06
16.37223926826989,,,,-3.0076914089057882,,-3.3279425322030027,8.294757484276884e-5,0.145668188315362,0.2190982923026793,0.21931621603937948,6,-300.00684216614934,613.0257325250698,23.699332036905844,2.77637000938028e-06
-31.988576240225328,0.6274292991631646,0.8891207227025651,,-0.45675477634070843,6.005434170955484,,,,0.21901703637839487,0.21923487929477253,6,-300.01152435128535,613.0350968953418,23.708696407177854,2.76340091653048e-06
-31.49228396435651,,,-0.0026475408076541435,2.954015312970171,7.171275247350222,,,,0.19867473843284666,0.1988723481035209,5,-301.1686362594693,613.0515582332242,23.7251577450603,2.74074962395358e-06
12.954679119295617,0.2607176971112923,,,-3.438978311562036,,,8.690479786643866e-5,0.1564178089745419,0.21668909529420044,0.21690462274926367,6,-300.14546008835356,613.3029683694782,23.97656788131428,2.41699830451981e-06
7.281575224083009,0.01763796534232965,2.2556963629926994,,-1.3622491530033345,,-8.3398437599406,5.839243661968443e-5,,0.23502218062890146,0.23525594288816784,7,-299.07973198911856,613.5253176367737,24.19891714860978,2.16268772778414e-06
11.464072207586772,0.08788464469959804,2.219527008196163,,-1.462995708056068,,-9.212185848275613,,,0.21456795131585282,0.21478136899809683,6,-300.2671518377754,613.5463518683218,24.21995138015791,2.1400616795072e-06
8.797731823394653,0.04728127024813197,2.066635100117082,-0.0020654218137954807,0.4718195617356401,,-8.392938057655295,6.2734021729902e-5,,0.2536742164994803,0.25392653080363603,8,-297.9689237678263,613.7156253134305,24.389224825266524,1.96638715637075e-06
14.706952064761698,,,,,,-2.9961650012057284,8.377742930752458e-5,0.16156553844790744,0.19023682379440632,0.19042604078493394,5,-301.6400065724948,613.9942988592753,24.66789837111139,1.71062902772003e-06
13.132116067395136,0.11971510108515301,2.0444722702453633,-0.0018855848347225904,0.20454154587373058,,-9.319870043821227,,,0.23020755590632314,0.2304365293514033,7,-299.36206587111616,614.0899854007689,24.763584912604983,1.63071388401731e-06
-30.332472022970347,,,,0.16481275821645303,6.9808830959640185,,,,0.16717822445267183,0.16734450645781543,4,-302.9035091244685,614.2776064842311,24.951205996067188,1.48469199929927e-06
1.9537683637398415,,2.7020268341278215,,,,,,,0.14614735765848197,0.14629272154039574,3,-304.02576253140927,614.3305948302605,25.004194342096525,1.44587282427106e-06
11.886064138173714,-0.07848478932680798,,,,,,9.219461092023604e-5,0.1843299184948668,0.18591083797116703,0.18609575216688232,5,-301.8797695336821,614.4738247816499,25.147424293485983,1.34594745713131e-06
0.05081846345160668,,2.4157056913572172,,-1.354848991370061,,,7.465468932195324e-5,,0.18511941379324248,0.18530354080749525,5,-301.92349544184873,614.5612765979831,25.234876109819197,1.28836282699135e-06
5.731151833501537,,2.3152872044187753,-0.0016051965468303216,,,,,,0.16343088107274273,0.1635934358234953,4,-303.1055357868757,614.6816598090455,25.3552593208816,1.21310195753429e-06
2.455939799313916,0.1941530606602618,2.066935731782473,-0.0020290264564429973,,,,7.730591017793642e-5,,0.20429360755449055,0.2044968059723072,6,-300.8519861127416,614.7160204182543,25.389619930090362,1.19243850683075e-06
18.978393399441494,,,,-2.9494473182254333,,,,0.1595525046804343,0.16176766981191348,0.16192857026765045,4,-303.1949129860427,614.8604142073796,25.534013719215636,1.10938241908941e-06
1.3108318359742615,,2.261692299139138,-0.002002963515829136,0.5007278130396775,,,7.926325734864453e-5,,0.20269974326367401,0.2029013563616856,6,-300.9420345969175,614.8961173866061,25.569716898442152,1.0897539008102e-06
16.373974942379135,0.28060609173523116,,,-3.53937615503182,,-3.4804877348572276,7.822979271447878e-5,0.13209270297719206,0.22300218267454042,0.22322398937339683,7,-299.7813135853606,614.9284808292578,25.602080341093824,1.07226171539804e-06
26.346530275925996,,,-0.0031083832908117485,,,-9.329541334459467,6.811229880868029e-5,,0.1814343904833382,0.1816148522291807,5,-302.1265340613047,614.9673538368951,25.64095334873116,1.0516219288836e-06
-2.2857261572187166,-0.04327684772953643,2.68014852244183,,,,,7.432027811888417e-5,,0.18037262150512434,0.18055202717398508,5,-302.1848661516746,615.0840180176349,25.757617529470963,9.92033478440811e-07
23.585440358742353,,,,-3.0495093259781436,,-5.551470074293663,,0.123422691492514,0.17898860237969128,0.17916663144896144,5,-302.26078886705227,615.2358634483902,25.90946296022628,9.19503766023733e-07
24.61305212187786,0.4907040656933136,,-0.0034117965173195513,,,-8.691312276955175,6.368553973458366e-5,,0.1965564229935577,0.19675192570478833,6,-301.2874374822275,615.5869231572261,26.260522669062198,7.71475014254424e-07
17.66540358579751,,,,,,,,0.1729750488900079,0.1339577310133243,0.13409097061549324,3,-304.6636414858292,615.6063527391003,26.27995225093639,7.64016582986698e-07
31.155429168049785,,,-0.002970935166958955,,,-10.460430904193666,,,0.15343275246039856,0.15358536268112166,4,-303.6401580414915,615.7509043182771,26.424503830113167,7.10744992280278e-07
28.88096933964924,0.5454919992666409,,-0.0033181554164112338,,,-9.669237379231266,,,0.1722662627858651,0.17243760555307303,5,-302.6277430452617,615.969771804809,26.64337131664513,6.37070268787524e-07
4.092287168960963,,2.48007065266723,,-1.243144763579877,,,,,0.15024489650733264,0.15039433596175694,4,-303.8092929782304,616.089174191755,26.76277370359105,6.00149486339185e-07
18.32745989954082,0.4246142138117189,,,-3.749684336538526,,,,0.14118143297716715,0.1710047196392992,0.17117480762631865,5,-302.6962750163511,616.1068357469878,26.7804352588239,5.9487303157729e-07
21.969943154545774,,,,,,-5.237590681143462,,0.13931763306952197,0.14931486693314455,0.14946338134375442,4,-303.8585170957404,616.187622426775,26.86122193861104,5.71322958062194e-07
14.779909333445282,-0.06995580751453,,,,,-2.9727566859489483,8.49170122400404e-5,0.16424933766918381,0.19053551231766475,0.1907250263954878,6,-301.6234048505766,616.2588578939243,26.932457405760374,5.51331861321286e-07
6.601703649153905,0.27338595801981397,2.101070147957942,-0.0019084790387402634,,,,,,0.16749548242140688,0.1676620799837432,5,-302.88636340494827,616.4870125241822,27.16061203601828,4.91892207415715e-07
22.959004003696776,0.4302818845037941,,,-3.861148528600262,,-5.591458667145769,,0.10454615432236515,0.18847299318863875,0.1886604558042122,6,-301.73791922182204,616.4878866364152,27.161486148251242,4.91677269891115e-07
1.9805425889965003,0.04666363318215124,2.6779347235502757,,,,,,,0.14628375226322365,0.14642925180854957,4,-304.01857364753806,616.5077355303703,27.181335042206342,4.86821778781307e-07
0.9969055825710929,0.16355874449884947,2.253832933788364,,-1.7941844851706055,,,7.295346787170961e-5,,0.18625925608175553,0.18644451682776017,6,-301.86050607727475,616.7330603473206,27.40665985915666,4.34952004405253e-07
5.406997310479597,,2.3493922283627158,-0.0017444952551150651,0.37898885269548926,,,,,0.16368155454269318,0.16384435862308994,5,-303.0920497565263,616.8983852273383,27.571984739174354,4.00443727209018e-07
26.464579357507215,,,-0.002644780413506849,-1.094592194926376,,-9.257613714329395,6.7449466827823235e-05,,0.18368319353070828,0.18386589202407644,6,-302.0027377564885,617.0175237057481,27.691123217584163,3.77286185080185e-07
24.439123057296506,0.6062924402653613,,-0.0025627211325884138,-2.173460916854788,,-8.398151456459875,6.132664669465364e-5,,0.20458381393083247,0.20478730099926928,7,-300.8355709260595,617.0369955106556,27.710595022491702,3.73630786759712e-07
2.4483292938346417,0.19361900562516635,2.0679264088062026,-0.0020308300811368936,0.006463410469917068,,,7.731348796815038e-5,,0.2042936650464927,0.20449686352149318,7,-300.8519828613662,617.069819381269,27.74341889310506,3.67548827335985e-07
28.513272925947014,0.6712565101191917,,-0.002381661604299176,-2.4070671453040493,,-9.304452037866001,,,0.18215284850740565,0.18233402485971825,6,-302.0870200536769,617.1860883001249,27.859687811960953,3.46790799168571e-07
28.05963861380551,0.6911491386408348,,,-4.8508099708043275,,-9.163596862400318,,,0.1566264953141192,0.15678228215648288,5,-303.4700708957406,617.6544275057669,28.32802701760295,2.74390455224e-07
31.235220398705877,,,-0.0024532656974614758,-1.2257830140257064,,-10.367558281731142,,,0.15625623914309394,0.15641165771417864,5,-303.48982237159106,617.6939304574678,28.36752996930386,2.69024010834756e-07
17.514409278944328,0.06365785323002646,,,,,,,0.1707668431283466,0.13421135296642595,0.13434484483091583,4,-304.6504612291822,617.7715106936586,28.445110205494643,2.5878834248847e-07
24.33097662981032,0.6335654911022112,,,-4.807405973211738,,-8.33139479195659,5.565504561437164e-5,,0.1752218980781145,0.1753961806358632,6,-302.4667714542241,617.9455911012193,28.619190613055366,2.37215809012051e-07
5.5190254544265205,0.2732530181238687,2.2071839234982704,,-1.9813829788755584,,,,,0.15347690892953958,0.1536295630700151,5,-303.6378108057103,617.9899073257062,28.663506837542286,2.3201736108002e-07
26.446973877295317,,,,-3.7666408335505452,,-9.228577078875324,6.187246998998877e-5,,0.15236570474594235,0.152517253639246,5,-303.69684215171895,618.1079700177236,28.781569529559647,2.18717480824595e-07
30.850694920812213,,,,-3.7091492487913347,,-10.254820136438052,,,0.1291477726443191,0.12927622807363973,4,-304.9128779021727,618.2963440396395,28.96994355147558,1.99057523176209e-07
21.82528214645334,0.05892140499537311,,,,,-5.231626856343018,,0.13731205264782015,0.14953213167546986,0.14968086218609586,5,-303.8470226405682,618.408330995422,29.081930507258107,1.88217906030161e-07
7.043771266685956,0.30568066246287195,2.0400737786364305,-0.0017985280652304705,-0.39661514232476114,,,,,0.16771329617290565,0.1678801103813241,6,-302.8745882120624,618.7612246168959,29.434824128731975,1.57772410624707e-07
18.03739108018443,0.6178408636096852,,-0.003566382764105564,,,,7.942541389303847e-5,,0.1432019835532079,0.14334441785075908,5,-304.1807234113904,619.0757325370664,29.749332048902488,1.34814477886243e-07
19.64255903818094,,,-0.0031915188023273994,,,,8.659071983473777e-5,,0.11876393489060577,0.11888206214848884,4,-305.4462735899,619.3631354150941,30.036734926930194,1.16769062145241e-07
18.095553419748466,0.7530706399347404,,-0.0025284188231406205,-2.640760206460508,,,7.591429492262994e-5,,0.15514187730099005,0.15529618748417218,6,-303.5492162295072,620.1104806517855,30.784080163621525,8.03607230923074e-08
30.000097908334727,,,,,,-10.619959514340906,,,0.08399016346406496,0.08407370336789435,3,-307.18784387239333,620.6547575122286,31.328357024064644,6.12146847632071e-08
25.718347774660195,,,,,,-9.630605441390852,5.997920307732409e-5,,0.10581911601479621,0.10592436784918476,4,-306.1024880891309,620.6755644135559,31.349163925391963,6.05811420397265e-08
18.038598394802225,0.778830259897811,,,-5.236060918670691,,,7.020359655032115e-5,,0.12655768470016082,0.12668356392664007,5,-305.04651822529513,620.8073221648759,31.480921676712,5.67187464621058e-08
22.56324384642216,0.7064750595631686,,-0.003468570757770013,,,,,,0.10434080621046682,0.10444458766006517,4,-306.17682317319577,620.8242345816857,31.49783409352176,5.62411431242519e-08
19.84842088403969,,,-0.0026284622415961856,-1.3275724623613183,,,8.561402125338571e-5,,0.12207739690388697,0.12219881986077234,5,-305.2767539557438,621.2677936257733,31.94139313760934,4.50543280271429e-08
22.40194203507696,0.8557304553778781,,-0.0022936830436884248,-3.001622108940421,,,,,0.11986496650460399,0.11998418889162306,5,-305.39001465715995,621.4943150286056,32.16791454044164,4.02298134819469e-08
22.053969035463204,0.8722079719975705,,,-5.347736907672911,,,,,0.09617642056953757,0.09627208140163575,4,-306.5851625919479,621.6409134191899,32.314512931026,3.73864804721072e-08
24.89574294695547,,,-0.003024087168121432,,,,,,0.07196920027863896,0.0720407836620018,3,-307.77454570028266,621.8281611680072,32.5017606798433,3.40450715293877e-08
19.851547726457245,,,,-3.9824598259496895,,,8.001470401035575e-5,,0.09114457219121308,0.09123522814997523,4,-306.83499585832686,622.1405799519479,32.814179463783944,2.91214753922352e-08
28.69467702174912,0.2955388032416013,,,,,-10.20140485494806,,,0.08979678158091997,0.08988609697439064,4,-306.90167934727043,622.273946929835,32.94754644167108,2.72428853526467e-08
24.841355193796254,0.23977313448129844,,,,,-9.333106563422431,5.7428237014831555e-5,,0.10960167072764604,0.10971068483899546,5,-305.91172578985316,622.537737293992,33.21133680582807,2.38765598189858e-08
25.065400890216303,,,-0.002374694279324339,-1.5362887551452087,,,,,0.07641439569287944,0.07649040044157951,4,-307.55848131729346,623.587550869881,34.26115038171713,1.41256236605991e-08
24.758026313074165,,,,-3.9376875260660777,,,,,0.05100569441600822,0.05105642667596015,3,-308.7797501456266,623.8385700586952,34.51216957053123,1.2459468234175e-08
18.774703331115195,,,,,,,7.884566175693203e-5,,0.03898096319367661,0.03901973518532501,3,-309.34636404528254,624.971797858007,35.64539736984307,7.07004563734451e-09
17.76756704691782,0.36450637474969005,,,,,,7.408166275938279e-5,,0.04787003358673425,0.047917646995700364,4,-308.9281937453965,626.3269757260872,37.00057523792327,3.59045164472562e-09
23.622222222222216,,,,,,,,,0,0,2,-311.1356117829126,626.4091546003079,37.082754112144016,3.44591187209386e-09
22.003638780250526,0.4538225794493658,,,,,,,,0.013999617027518174,0.01401354159453759,3,-310.50117766429173,627.2814250960254,37.955024607861446,2.2278863612703e-09
